id_anonymisé;sexe;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;formule; âge;enfants;enfants_conduite_accompagne;revenus ;tranche-devis
ID_931;M;Commercial;Van;no;1;12.0;Highly Urban/ Urban;23/04/2022 16:15;dev_premium;48;non;non;[40k€+]; [900+€]
ID_932;M;Commercial;Panel Truck;no;0;1.0;z_Highly Rural/ Rural;13/04/2022 06:30;dev_express;52;non;non;[20k€, 40k€]; [200-300€]
ID_933;M;Commercial;Pickup;yes;2;10.0;z_Highly Rural/ Rural;26/03/2022 17:10;dev_integral;10;non;non;[40k€+]; [200-300€]
ID_934;F;Commercial;Panel Truck;yes;0;6.0;Highly Urban/ Urban;28/02/2022 13:20;dev_integral;50;non;non;[40k€+]; [200-300€]
ID_935;F;Private;Minivan;no;0;0;Highly Urban/ Urban;18/03/2022 02:48;dev_integral;74;non;non;[40k€+]; [900+€]
ID_936;M;Commercial;Minivan;no;4;1.0;Highly Urban/ Urban;17/02/2022 04:34;dev_express;57;oui;oui;[40k€+]; [200-300€]
ID_937;M;Commercial;Minivan;no;4;10.0;Highly Urban/ Urban;23/02/2022 14:57;dev_premium;80;non;non;[40k€+]; [900+€]
ID_938;F;Private;Minivan;no;0;0;Highly Urban/ Urban;23/01/2022 05:09;dev_integral;75;non;non;[40k€+]; [200-300€]
ID_939;M;Private;Minivan;yes;0;0;Highly Urban/ Urban;03/05/2022 10:57;dev_integral;26;oui;non;[20k€, 40k€]; [200-300€]
ID_940;M;Private;Van;yes;1;12.0;Highly Urban/ Urban;17/01/2022 12:09;dev_premium;67;non;non;[20k€, 40k€]; [500-800€]
ID_941;M;Commercial;z_SUV;no;1;1.0;Highly Urban/ Urban;17/05/2022 21:52;dev_integral;46;non;non;[40k€+]; [900+€]
ID_942;F;Commercial;Panel Truck;yes;3;1.0;Highly Urban/ Urban;08/02/2022 17:21;dev_premium;15;oui;oui;[40k€+]; [900+€]
ID_943;M;Private;z_SUV;no;0;8.0;Highly Urban/ Urban;06/01/2022 07:34;dev_express;56;oui;non;[20k€, 40k€]; [200-300€]
ID_944;F;Commercial;Pickup;no;0;0;Highly Urban/ Urban;18/03/2022 04:48;dev_express;65;non;non;[40k€+]; [200-300€]
ID_945;F;Private;Sports Car;no;4;8.0;Highly Urban/ Urban;20/04/2022 00:32;dev_express;90;non;non;[40k€+]; [200-300€]
ID_946;F;Private;z_SUV;no;6;16.0;Highly Urban/ Urban;05/01/2022 23:57;dev_integral;6;non;non;[40k€+]; [900+€]
ID_947;F;Private;Minivan;yes;1;8.0;Highly Urban/ Urban;07/03/2022 13:17;dev_express;17;oui;non;[0, 20k€]; [200-300€]
ID_948;M;Private;Minivan;no;0;10.0;Highly Urban/ Urban;08/04/2022 06:36;dev_premium;34;non;non;[40k€+]; [900+€]
ID_949;F;Commercial;Panel Truck;no;3;13.0;Highly Urban/ Urban;13/01/2022 13:58;dev_integral;68;non;non;[40k€+]; [900+€]
ID_950;M;Private;Minivan;yes;0;19.0;Highly Urban/ Urban;22/01/2022 04:31;dev_integral;52;non;non;[40k€+]; [200-300€]
ID_951;M;Private;z_SUV;no;1;11.0;Highly Urban/ Urban;13/05/2022 07:42;dev_premium;72;oui;oui;[40k€+]; [900+€]
ID_952;F;Private;z_SUV;no;2;19.0;Highly Urban/ Urban;01/03/2022 00:11;dev_express;85;oui;oui;[20k€, 40k€]; [200-300€]
ID_953;M;Private;Sports Car;no;2;5.0;z_Highly Rural/ Rural;17/05/2022 00:52;dev_integral;36;non;non;[0, 20k€]; [900+€]
ID_954;M;Private;Minivan;no;2;19.0;Highly Urban/ Urban;27/02/2022 06:06;dev_integral;78;non;non;[40k€+]; [900+€]
ID_955;M;Private;z_SUV;no;2;8.0;Highly Urban/ Urban;14/01/2022 18:08;dev_express;4;oui;non;[0, 20k€]; [200-300€]
ID_956;M;Private;z_SUV;no;4;11.0;z_Highly Rural/ Rural;12/04/2022 03:39;dev_vip;39;oui;oui;[0, 20k€]; [500-800€]
ID_957;F;Private;z_SUV;no;0;12.0;Highly Urban/ Urban;03/04/2022 21:09;dev_integral;61;non;non;[0, 20k€]; [900+€]
ID_958;M;Commercial;Pickup;yes;0;7.0;Highly Urban/ Urban;15/02/2022 06:50;dev_premium;70;oui;oui;[20k€, 40k€]; [900+€]
ID_959;F;Commercial;Panel Truck;yes;0;15.0;Highly Urban/ Urban;21/04/2022 08:04;dev_express;53;non;non;[40k€+]; [200-300€]
ID_960;M;Private;Sports Car;no;0;1.0;z_Highly Rural/ Rural;13/04/2022 17:06;dev_premium;18;oui;non;[0, 20k€]; [900+€]
ID_961;M;Commercial;Minivan;yes;2;8.0;Highly Urban/ Urban;11/02/2022 09:08;dev_premium;63;non;non;[0, 20k€]; [900+€]
ID_962;F;Commercial;Pickup;yes;6;1.0;Highly Urban/ Urban;13/02/2022 07:43;dev_premium;66;non;non;[40k€+]; [900+€]
ID_963;M;Private;z_SUV;no;1;15.0;Highly Urban/ Urban;16/05/2022 04:25;dev_premium;72;non;non;[40k€+]; [900+€]
ID_964;F;Private;Minivan;no;0;20.0;Highly Urban/ Urban;18/03/2022 14:59;dev_integral;56;oui;oui;[40k€+]; [900+€]
ID_965;F;Private;Minivan;no;5;0;Highly Urban/ Urban;18/01/2022 16:49;dev_express;69;non;non;[40k€+]; [200-300€]
ID_966;F;Commercial;Panel Truck;no;1;12.0;Highly Urban/ Urban;23/05/2022 10:42;dev_express;16;non;non;[40k€+]; [200-300€]
ID_967;M;Private;z_SUV;no;0;16.0;Highly Urban/ Urban;16/03/2022 01:51;dev_express;71;non;non;[40k€+]; [200-300€]
ID_968;M;Private;Sports Car;yes;0;0;Highly Urban/ Urban;04/04/2022 23:29;dev_integral;18;non;non;[40k€+]; [900+€]
ID_969;M;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;31/03/2022 19:33;dev_integral;48;oui;non;[20k€, 40k€]; [200-300€]
ID_970;F;Private;Minivan;no;1;22.0;Highly Urban/ Urban;28/02/2022 17:00;dev_express;50;non;non;[40k€+]; [200-300€]
ID_971;M;Private;Minivan;yes;0;1.0;z_Highly Rural/ Rural;16/04/2022 11:32;dev_premium;60;non;non;[40k€+]; [900+€]
ID_972;F;Private;z_SUV;no;4;15.0;Highly Urban/ Urban;12/02/2022 15:16;dev_premium;47;non;non;[40k€+]; [900+€]
ID_973;M;Private;z_SUV;no;0;13.0;z_Highly Rural/ Rural;29/01/2022 14:32;dev_express;51;non;non;[0, 20k€]; [200-300€]
ID_974;F;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;30/04/2022 23:46;dev_express;53;non;non;[0, 20k€]; [200-300€]
ID_975;F;Commercial;Van;no;0;18.0;Highly Urban/ Urban;25/02/2022 17:52;dev_integral;75;non;non;[40k€+]; [900+€]
ID_976;M;Private;Pickup;yes;3;1.0;Highly Urban/ Urban;30/04/2022 20:11;dev_express;16;oui;non;[20k€, 40k€]; [200-300€]
ID_977;F;Private;Minivan;no;2;17.0;Highly Urban/ Urban;25/02/2022 11:45;dev_express;81;non;non;[40k€+]; [200-300€]
ID_978;F;Private;Minivan;no;1;1.0;z_Highly Rural/ Rural;06/05/2022 12:51;dev_integral;55;non;non;[20k€, 40k€]; [900+€]
ID_979;F;Private;Pickup;yes;2;1.0;Highly Urban/ Urban;16/03/2022 23:26;dev_integral;59;oui;oui;[0, 20k€]; [900+€]
ID_980;F;Private;Minivan;no;0;7.0;Highly Urban/ Urban;06/04/2022 16:10;dev_integral;39;non;non;[20k€, 40k€]; [900+€]
ID_981;F;Private;Minivan;no;5;13.0;Highly Urban/ Urban;06/03/2022 01:34;dev_integral;67;non;non;[40k€+]; [900+€]
ID_982;M;Private;Minivan;yes;0;16.0;Highly Urban/ Urban;04/03/2022 02:26;dev_express;92;non;non;[40k€+]; [200-300€]
ID_983;F;Private;Sports Car;no;0;10.0;Highly Urban/ Urban;06/05/2022 07:53;dev_express;71;non;non;[40k€+]; [200-300€]
ID_984;F;Private;Pickup;no;3;21.0;Highly Urban/ Urban;01/02/2022 02:51;dev_integral;15;oui;non;[40k€+]; [900+€]
ID_985;M;Commercial;Panel Truck;no;1;23.0;Highly Urban/ Urban;16/03/2022 12:50;dev_express;63;oui;non;[40k€+]; [200-300€]
ID_986;F;Commercial;Panel Truck;no;2;8.0;Highly Urban/ Urban;13/03/2022 03:20;dev_premium;58;non;non;[40k€+]; [900+€]
ID_987;M;Commercial;Pickup;no;0;1.0;Highly Urban/ Urban;16/04/2022 09:07;dev_integral;4;non;non;[40k€+]; [900+€]
ID_988;M;Commercial;Panel Truck;yes;3;1.0;Highly Urban/ Urban;05/03/2022 10:49;dev_express;41;non;non;[40k€+]; [200-300€]
ID_989;M;Private;Minivan;no;6;17.0;Highly Urban/ Urban;19/03/2022 05:51;dev_express;62;non;non;[40k€+]; [200-300€]
ID_990;F;Commercial;Pickup;no;0;1.0;z_Highly Rural/ Rural;01/05/2022 13:37;dev_premium;40;oui;non;[0, 20k€]; [900+€]
ID_991;M;Commercial;Sports Car;no;5;9.0;Highly Urban/ Urban;19/01/2022 12:58;dev_integral;15;non;non;[20k€, 40k€]; [900+€]
ID_992;F;Private;Pickup;yes;3;11.0;Highly Urban/ Urban;23/01/2022 02:06;dev_integral;10;non;non;[20k€, 40k€]; [200-300€]
ID_993;F;Private;Minivan;no;0;1.0;Highly Urban/ Urban;15/03/2022 01:06;dev_integral;59;non;non;[0, 20k€]; [200-300€]
ID_994;F;Commercial;Sports Car;no;0;1.0;Highly Urban/ Urban;14/01/2022 13:28;dev_integral;12;non;non;[40k€+]; [900+€]
ID_995;M;Private;Sports Car;no;3;1.0;Highly Urban/ Urban;22/01/2022 06:26;dev_express;81;non;non;[20k€, 40k€]; [200-300€]
ID_996;F;Private;Sports Car;no;0;15.0;Highly Urban/ Urban;03/03/2022 16:50;dev_integral;63;non;non;[40k€+]; [200-300€]
ID_997;M;Private;z_SUV;no;1;8.0;z_Highly Rural/ Rural;01/04/2022 06:27;dev_integral;29;oui;non;[0, 20k€]; [900+€]
ID_998;M;Commercial;Van;yes;2;1.0;Highly Urban/ Urban;06/04/2022 11:25;dev_integral;69;non;non;[40k€+]; [900+€]
ID_999;M;Commercial;Pickup;no;0;16.0;Highly Urban/ Urban;16/05/2022 07:44;dev_express;69;non;non;[40k€+]; [200-300€]
ID_1000;M;Private;z_SUV;no;0;11.0;Highly Urban/ Urban;15/02/2022 05:03;dev_express;17;non;non;[40k€+]; [200-300€]
ID_1001;F;Private;z_SUV;no;2;4.0;z_Highly Rural/ Rural;16/02/2022 20:38;dev_integral;88;non;non;[0, 20k€]; [900+€]
ID_1002;F;Private;z_SUV;yes;7;6.0;Highly Urban/ Urban;14/03/2022 19:17;dev_express;59;non;non;[40k€+]; [200-300€]
ID_1003;F;Private;z_SUV;no;0;5.0;z_Highly Rural/ Rural;22/04/2022 23:48;dev_integral;83;non;non;[0, 20k€]; [900+€]
ID_1004;M;Private;Minivan;no;2;14.0;Highly Urban/ Urban;31/05/2022 09:26;dev_integral;41;non;non;[40k€+]; [900+€]
ID_1005;F;Private;z_SUV;no;0;0;Highly Urban/ Urban;25/02/2022 10:22;dev_integral;44;non;non;[0, 20k€]; [900+€]
ID_1006;F;Private;Minivan;yes;0;4.0;Highly Urban/ Urban;12/03/2022 18:17;dev_express;22;non;non;[0, 20k€]; [200-300€]
ID_1007;M;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;25/05/2022 17:39;dev_express;52;non;non;[0, 20k€]; [200-300€]
ID_1008;F;Private;z_SUV;no;3;1.0;Highly Urban/ Urban;11/02/2022 11:55;dev_express;50;oui;non;[0, 20k€]; [200-300€]
ID_1009;M;Commercial;Panel Truck;no;0;12.0;Highly Urban/ Urban;09/02/2022 03:38;dev_express;60;oui;oui;[40k€+]; [200-300€]
ID_1010;F;Private;z_SUV;no;0;12.0;Highly Urban/ Urban;23/04/2022 08:07;dev_integral;59;oui;non;[20k€, 40k€]; [200-300€]
ID_1011;F;Private;z_SUV;no;2;10.0;Highly Urban/ Urban;06/03/2022 05:04;dev_integral;59;non;non;[40k€+]; [900+€]
ID_1012;M;Private;z_SUV;no;2;1.0;Highly Urban/ Urban;18/03/2022 00:31;dev_express;30;oui;non;[40k€+]; [200-300€]
ID_1013;F;Private;Pickup;no;10;1.0;Highly Urban/ Urban;29/03/2022 15:07;dev_express;72;oui;non;[20k€, 40k€]; [200-300€]
ID_1014;M;Commercial;Pickup;yes;0;1.0;z_Highly Rural/ Rural;30/03/2022 05:03;dev_express;17;non;non;[20k€, 40k€]; [200-300€]
ID_1015;M;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;18/05/2022 15:04;dev_express;69;oui;non;[40k€+]; [200-300€]
ID_1016;M;Private;Minivan;yes;6;9.0;Highly Urban/ Urban;01/05/2022 13:54;dev_integral;60;oui;oui;[40k€+]; [200-300€]
ID_1017;M;Private;Minivan;yes;0;18.0;z_Highly Rural/ Rural;04/03/2022 08:26;dev_express;86;non;non;[40k€+]; [200-300€]
ID_1018;M;Private;Minivan;yes;0;14.0;Highly Urban/ Urban;12/03/2022 22:34;dev_premium;45;oui;oui;[40k€+]; [500-800€]
ID_1019;M;Commercial;Minivan;yes;3;10.0;Highly Urban/ Urban;14/03/2022 18:09;dev_express;58;non;non;[20k€, 40k€]; [200-300€]
ID_1020;F;Private;Minivan;yes;5;18.0;Highly Urban/ Urban;29/01/2022 04:45;dev_premium;24;non;non;[40k€+]; [900+€]
ID_1021;F;Private;Sports Car;no;3;7.0;z_Highly Rural/ Rural;09/05/2022 20:08;dev_premium;74;non;non;[0, 20k€]; [500-800€]
ID_1022;F;Private;Sports Car;no;0;18.0;Highly Urban/ Urban;15/01/2022 15:51;dev_premium;49;non;non;[40k€+]; [900+€]
ID_1023;M;Private;Minivan;yes;1;1.0;z_Highly Rural/ Rural;11/05/2022 19:20;dev_express;16;non;non;[20k€, 40k€]; [200-300€]
ID_1024;M;Private;z_SUV;no;0;0;Highly Urban/ Urban;22/05/2022 23:11;dev_integral;59;oui;non;[40k€+]; [900+€]
ID_1025;M;Private;Sports Car;no;0;15.0;Highly Urban/ Urban;16/03/2022 05:57;dev_premium;59;oui;non;[40k€+]; [500-800€]
ID_1026;F;Private;z_SUV;no;4;15.0;Highly Urban/ Urban;10/02/2022 06:27;dev_express;82;non;non;[40k€+]; [200-300€]
ID_1027;F;Private;z_SUV;no;4;6.0;Highly Urban/ Urban;30/05/2022 19:20;dev_express;43;oui;non;[0, 20k€]; [200-300€]
ID_1028;M;Commercial;z_SUV;no;1;11.0;Highly Urban/ Urban;10/01/2022 18:50;dev_integral;5;non;non;[0, 20k€]; [900+€]
ID_1029;M;Private;z_SUV;no;2;6.0;Highly Urban/ Urban;21/05/2022 14:48;dev_integral;29;oui;oui;[20k€, 40k€]; [200-300€]
ID_1030;M;Private;Van;yes;4;1.0;Highly Urban/ Urban;09/04/2022 07:59;dev_express;36;non;non;[40k€+]; [200-300€]
ID_1031;F;Commercial;Pickup;yes;5;11.0;Highly Urban/ Urban;13/02/2022 15:50;dev_vip;63;oui;non;[40k€+]; [500-800€]
ID_1032;M;Private;z_SUV;no;7;6.0;z_Highly Rural/ Rural;25/02/2022 01:50;dev_integral;47;non;non;[0, 20k€]; [200-300€]
ID_1033;F;Private;Minivan;no;6;12.0;Highly Urban/ Urban;02/01/2022 16:50;dev_integral;73;oui;oui;[40k€+]; [900+€]
ID_1034;M;Private;Sports Car;no;0;0;Highly Urban/ Urban;02/04/2022 01:41;dev_express;58;oui;non;[40k€+]; [200-300€]
ID_1035;M;Private;Pickup;no;2;1.0;z_Highly Rural/ Rural;03/05/2022 20:04;dev_premium;52;oui;non;[0, 20k€]; [900+€]
ID_1036;M;Private;Van;no;1;14.0;Highly Urban/ Urban;25/04/2022 17:47;dev_express;57;non;non;[0, 20k€]; [200-300€]
ID_1037;F;Private;Pickup;yes;4;16.0;z_Highly Rural/ Rural;08/03/2022 01:20;dev_integral;43;non;non;[0, 20k€]; [900+€]
ID_1038;F;Commercial;Minivan;yes;6;0;Highly Urban/ Urban;31/05/2022 07:38;dev_integral;30;oui;non;[20k€, 40k€]; [900+€]
ID_1039;M;Commercial;Pickup;yes;0;8.0;z_Highly Rural/ Rural;21/01/2022 17:55;dev_integral;45;oui;non;[0, 20k€]; [200-300€]
ID_1040;M;Private;z_SUV;no;1;1.0;Highly Urban/ Urban;27/04/2022 00:55;dev_integral;75;non;non;[0, 20k€]; [900+€]
ID_1041;F;Private;Minivan;no;0;1.0;Highly Urban/ Urban;25/04/2022 21:28;dev_integral;33;oui;non;[20k€, 40k€]; [200-300€]
ID_1042;M;Private;z_SUV;no;0;15.0;Highly Urban/ Urban;05/03/2022 04:31;dev_integral;86;oui;non;[40k€+]; [200-300€]
ID_1043;F;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;21/01/2022 20:31;dev_integral;4;non;non;[0, 20k€]; [200-300€]
ID_1044;M;Commercial;Panel Truck;no;4;15.0;Highly Urban/ Urban;25/04/2022 02:27;dev_integral;30;non;non;[40k€+]; [900+€]
ID_1045;M;Private;Minivan;no;1;14.0;Highly Urban/ Urban;29/03/2022 10:10;dev_integral;81;non;non;[0, 20k€]; [200-300€]
ID_1046;M;Commercial;Sports Car;no;6;10.0;Highly Urban/ Urban;13/02/2022 12:49;dev_integral;47;non;non;[0, 20k€]; [200-300€]
ID_1047;M;Private;Sports Car;no;0;1.0;z_Highly Rural/ Rural;11/02/2022 19:49;dev_express;37;non;non;[0, 20k€]; [200-300€]
ID_1048;F;Commercial;Panel Truck;yes;0;9.0;z_Highly Rural/ Rural;28/05/2022 14:51;dev_integral;39;non;non;[0, 20k€]; [200-300€]
ID_1049;M;Private;Minivan;no;4;8.0;Highly Urban/ Urban;03/04/2022 10:24;dev_integral;57;non;non;[40k€+]; [900+€]
ID_1050;F;Private;z_SUV;no;3;9.0;z_Highly Rural/ Rural;20/05/2022 00:54;dev_integral;35;non;non;[20k€, 40k€]; [900+€]
ID_1051;M;Private;Minivan;yes;0;6.0;Highly Urban/ Urban;22/04/2022 07:51;dev_express;72;non;non;[40k€+]; [200-300€]
ID_1052;M;Commercial;z_SUV;no;0;8.0;Highly Urban/ Urban;29/01/2022 23:53;dev_integral;90;non;non;[40k€+]; [900+€]
ID_1053;M;Private;Minivan;yes;3;1.0;Highly Urban/ Urban;21/05/2022 16:52;dev_integral;23;oui;non;[0, 20k€]; [200-300€]
ID_1054;M;Commercial;Minivan;no;0;8.0;Highly Urban/ Urban;04/05/2022 21:53;dev_integral;26;non;non;[0, 20k€]; [900+€]
ID_1055;F;Private;Minivan;yes;4;12.0;Highly Urban/ Urban;25/01/2022 02:36;dev_premium;70;non;non;[20k€, 40k€]; [900+€]
ID_1056;M;Commercial;Panel Truck;no;0;1.0;Highly Urban/ Urban;27/01/2022 10:59;dev_integral;75;non;non;[40k€+]; [900+€]
ID_1057;M;Private;Pickup;no;2;17.0;Highly Urban/ Urban;11/03/2022 17:06;dev_integral;92;non;non;[40k€+]; [900+€]
ID_1058;F;Commercial;Minivan;no;0;1.0;z_Highly Rural/ Rural;25/05/2022 04:29;dev_integral;67;oui;non;[40k€+]; [900+€]
ID_1059;F;Commercial;Minivan;no;1;5.0;Highly Urban/ Urban;20/01/2022 13:19;dev_premium;79;oui;non;[40k€+]; [500-800€]
ID_1060;F;Commercial;Pickup;yes;0;1.0;Highly Urban/ Urban;22/04/2022 03:55;dev_integral;17;non;non;[40k€+]; [900+€]
ID_1061;F;Commercial;Panel Truck;no;7;15.0;Highly Urban/ Urban;10/02/2022 11:43;dev_integral;72;non;non;[40k€+]; [200-300€]
ID_1062;M;Commercial;Panel Truck;no;4;15.0;Highly Urban/ Urban;24/02/2022 22:38;dev_express;54;non;non;[40k€+]; [200-300€]
ID_1063;F;Private;Sports Car;no;2;12.0;Highly Urban/ Urban;17/03/2022 13:01;dev_express;72;non;non;[40k€+]; [200-300€]
ID_1064;F;Private;z_SUV;no;4;0;Highly Urban/ Urban;04/03/2022 23:01;dev_express;23;non;oui;[40k€+]; [200-300€]
ID_1065;M;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;20/04/2022 21:31;dev_express;41;non;non;[0, 20k€]; [200-300€]
ID_1066;F;Private;Van;no;4;12.0;Highly Urban/ Urban;30/01/2022 10:23;dev_express;64;non;non;[40k€+]; [200-300€]
ID_1067;M;Private;Minivan;yes;3;17.0;Highly Urban/ Urban;11/02/2022 03:05;dev_integral;57;non;non;[20k€, 40k€]; [200-300€]
ID_1068;F;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;05/03/2022 22:31;dev_integral;71;oui;non;[40k€+]; [200-300€]
ID_1069;F;Commercial;Van;no;7;1.0;Highly Urban/ Urban;16/02/2022 21:11;dev_express;80;non;non;[20k€, 40k€]; [200-300€]
ID_1070;F;Private;Van;yes;0;12.0;Highly Urban/ Urban;25/01/2022 22:15;dev_integral;10;non;non;[40k€+]; [900+€]
ID_1071;F;Commercial;Pickup;yes;0;1.0;z_Highly Rural/ Rural;06/03/2022 06:46;dev_express;50;oui;oui;[40k€+]; [200-300€]
ID_1072;F;Commercial;Van;no;0;1.0;Highly Urban/ Urban;15/04/2022 19:54;dev_express;47;oui;oui;[40k€+]; [200-300€]
ID_1073;M;Commercial;Van;yes;0;11.0;z_Highly Rural/ Rural;24/03/2022 05:03;dev_integral;50;oui;oui;[40k€+]; [200-300€]
ID_1074;F;Commercial;Panel Truck;yes;3;19.0;Highly Urban/ Urban;06/02/2022 04:58;dev_integral;38;non;non;[40k€+]; [900+€]
ID_1075;F;Commercial;Pickup;no;1;12.0;Highly Urban/ Urban;27/03/2022 09:03;dev_integral;68;non;non;[40k€+]; [900+€]
ID_1076;F;Private;Van;no;0;0;Highly Urban/ Urban;28/02/2022 04:43;dev_express;73;oui;oui;[20k€, 40k€]; [200-300€]
ID_1077;F;Private;Pickup;yes;0;7.0;Highly Urban/ Urban;17/02/2022 12:07;dev_express;49;oui;oui;[20k€, 40k€]; [200-300€]
ID_1078;F;Private;z_SUV;no;3;8.0;Highly Urban/ Urban;21/03/2022 04:50;dev_integral;58;non;non;[40k€+]; [900+€]
ID_1079;F;Commercial;Panel Truck;yes;0;1.0;Highly Urban/ Urban;29/04/2022 13:22;dev_express;54;non;non;[20k€, 40k€]; [200-300€]
ID_1080;M;Private;Minivan;yes;5;10.0;Highly Urban/ Urban;21/04/2022 12:08;dev_express;22;non;non;[40k€+]; [200-300€]
ID_1081;F;Commercial;Panel Truck;yes;2;1.0;Highly Urban/ Urban;19/01/2022 11:20;dev_integral;27;non;non;[40k€+]; [900+€]
ID_1082;M;Private;Minivan;no;0;15.0;Highly Urban/ Urban;09/03/2022 20:30;dev_integral;75;oui;non;[40k€+]; [900+€]
ID_1083;M;Private;Sports Car;no;3;17.0;Highly Urban/ Urban;01/03/2022 14:18;dev_express;38;non;non;[40k€+]; [200-300€]
ID_1084;M;Private;z_SUV;no;0;18.0;Highly Urban/ Urban;25/02/2022 19:38;dev_express;19;non;non;[40k€+]; [200-300€]
ID_1085;F;Commercial;Minivan;yes;0;1.0;Highly Urban/ Urban;06/04/2022 01:42;dev_integral;20;oui;non;[40k€+]; [900+€]
ID_1086;F;Private;Sports Car;no;4;4.0;Highly Urban/ Urban;04/04/2022 10:25;dev_express;71;oui;oui;[0, 20k€]; [200-300€]
ID_1087;F;Private;Minivan;no;5;1.0;Highly Urban/ Urban;04/02/2022 21:07;dev_express;38;oui;oui;[40k€+]; [200-300€]
ID_1088;M;Commercial;Van;yes;2;8.0;Highly Urban/ Urban;06/01/2022 03:31;dev_express;82;non;non;[0, 20k€]; [200-300€]
ID_1089;F;Private;z_SUV;no;0;14.0;Highly Urban/ Urban;15/03/2022 18:00;dev_integral;22;non;non;[40k€+]; [900+€]
ID_1090;M;Commercial;Van;yes;3;1.0;Highly Urban/ Urban;23/01/2022 03:10;dev_express;55;oui;non;[40k€+]; [200-300€]
ID_1091;M;Private;Pickup;yes;0;1.0;Highly Urban/ Urban;18/02/2022 02:05;dev_integral;67;non;non;[20k€, 40k€]; [900+€]
ID_1092;F;Private;Sports Car;yes;8;6.0;Highly Urban/ Urban;09/02/2022 05:52;dev_integral;60;oui;non;[20k€, 40k€]; [200-300€]
ID_1093;F;Commercial;Pickup;no;0;6.0;z_Highly Rural/ Rural;07/04/2022 03:39;dev_integral;47;oui;non;[40k€+]; [900+€]
ID_1094;F;Commercial;Panel Truck;yes;0;16.0;z_Highly Rural/ Rural;03/04/2022 15:51;dev_integral;44;non;non;[40k€+]; [900+€]
ID_1095;F;Commercial;Pickup;no;0;19.0;Highly Urban/ Urban;01/03/2022 20:07;dev_integral;8;oui;oui;[0, 20k€]; [900+€]
ID_1096;F;Private;Minivan;no;5;13.0;Highly Urban/ Urban;31/03/2022 06:34;dev_premium;56;oui;oui;[40k€+]; [900+€]
ID_1097;F;Private;Minivan;no;4;8.0;Highly Urban/ Urban;24/01/2022 07:06;dev_express;48;oui;non;[0, 20k€]; [200-300€]
ID_1098;F;Commercial;Panel Truck;yes;1;0;z_Highly Rural/ Rural;24/02/2022 16:14;dev_integral;60;non;non;[40k€+]; [200-300€]
ID_1099;M;Commercial;Minivan;no;4;12.0;Highly Urban/ Urban;26/01/2022 07:50;dev_express;5;non;non;[40k€+]; [200-300€]
ID_1100;M;Commercial;z_SUV;no;3;9.0;Highly Urban/ Urban;07/02/2022 09:30;dev_express;78;oui;oui;[0, 20k€]; [200-300€]
ID_1101;M;Private;Van;no;0;13.0;Highly Urban/ Urban;11/03/2022 02:37;dev_vip;40;oui;non;[40k€+]; [500-800€]
ID_1102;F;Private;Minivan;yes;2;9.0;z_Highly Rural/ Rural;08/03/2022 10:38;dev_integral;71;non;non;[20k€, 40k€]; [900+€]
ID_1103;M;Private;Minivan;yes;1;8.0;Highly Urban/ Urban;15/04/2022 09:55;dev_express;39;non;non;[40k€+]; [200-300€]
ID_1104;F;Commercial;z_SUV;no;0;9.0;Highly Urban/ Urban;29/05/2022 18:16;dev_integral;58;non;non;[40k€+]; [900+€]
ID_1105;M;Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;16/04/2022 13:39;dev_express;16;non;non;[40k€+]; [200-300€]
ID_1106;M;Commercial;Panel Truck;no;9;16.0;Highly Urban/ Urban;22/01/2022 05:58;dev_express;8;oui;oui;[40k€+]; [200-300€]
ID_1107;M;Commercial;Panel Truck;yes;0;12.0;Highly Urban/ Urban;27/03/2022 20:38;dev_premium;10;non;non;[40k€+]; [900+€]
ID_1108;M;Private;z_SUV;no;0;10.0;Highly Urban/ Urban;04/01/2022 05:01;dev_integral;6;oui;non;[40k€+]; [200-300€]
ID_1109;F;Commercial;Van;no;8;8.0;Highly Urban/ Urban;13/02/2022 15:16;dev_integral;65;non;non;[40k€+]; [900+€]
ID_1110;M;Private;z_SUV;no;5;14.0;Highly Urban/ Urban;19/03/2022 20:36;dev_premium;38;oui;non;[40k€+]; [900+€]
ID_1111;M;Commercial;Pickup;no;1;1.0;Highly Urban/ Urban;23/03/2022 12:55;dev_integral;64;non;non;[0, 20k€]; [900+€]
ID_1112;M;Private;Sports Car;no;0;21.0;Highly Urban/ Urban;24/02/2022 13:26;dev_express;34;non;non;[40k€+]; [200-300€]
ID_1113;M;Private;Sports Car;no;1;1.0;Highly Urban/ Urban;30/05/2022 19:44;dev_integral;74;non;non;[0, 20k€]; [900+€]
ID_1114;M;Private;Van;yes;3;4.0;Highly Urban/ Urban;02/03/2022 11:38;dev_express;67;non;non;[20k€, 40k€]; [200-300€]
ID_1115;F;Private;Minivan;no;0;16.0;Highly Urban/ Urban;20/05/2022 22:56;dev_integral;66;non;non;[40k€+]; [900+€]
